date, timeslot, station, inFlow, outFlow
20170701,3537,2035,987,2651
20170701,3538,2035,1104,2891
20170701,3539,2035,1206,3056
20170701,3540,2035,1274,2993
20170701,3541,2035,1474,3011
20170701,3542,2035,1384,2844
20170701,3543,2035,1496,2970
20170701,3544,2035,1530,2760
20170701,3545,2035,1733,2824
20170701,3546,2035,1973,3054
20170701,3547,2035,2060,3067
20170701,3548,2035,2253,3321
20170701,3549,2035,2296,3315
20170701,3550,2035,2490,3425
20170701,3551,2035,2598,3630
20170701,3552,2035,2877,3601
20170701,3553,2035,2924,3449
20170701,3554,2035,3121,3556
20170701,3555,2035,3274,3650
20170701,3556,2035,3380,3391
20170701,3557,2035,3519,3273
20170701,3558,2035,3589,3227
20170701,3559,2035,3602,3085
20170701,3560,2035,4022,3582
20170701,3561,2035,4217,3390
20170701,3562,2035,4275,3242
20170701,3563,2035,3991,3134
20170701,3564,2035,3998,3418
20170701,3565,2035,3904,3233
20170701,3566,2035,3930,3100
20170701,3567,2035,3942,3001
20170701,3568,2035,3683,2817
20170701,3569,2035,3477,2756
20170701,3570,2035,3395,2525
20170701,3571,2035,3198,2331
20170701,3572,2035,3144,2191
20170701,3573,2035,2867,1891
20170701,3574,2035,2967,1862
20170701,3575,2035,2889,1674
20170701,3576,2035,3370,2107
20170701,3577,2035,3529,1883
20170701,3578,2035,3814,1838
20170701,3579,2035,3706,1691
20170701,3580,2035,3544,1584
20170701,3581,2035,3601,1561
20170701,3582,2035,3442,1365
20170701,3583,2035,3442,1335
20170702,3584,2035,136,589
20170702,3585,2035,209,513
20170702,3586,2035,275,461
20170702,3587,2035,264,537
20170702,3588,2035,303,567
20170702,3589,2035,323,746
20170702,3590,2035,377,825
20170702,3591,2035,473,819
20170702,3592,2035,492,1100
20170702,3593,2035,633,1465
20170702,3594,2035,647,2233
20170702,3595,2035,719,2410
20170702,3596,2035,745,2175
20170702,3597,2035,753,2152
20170702,3598,2035,809,2475
20170702,3599,2035,827,2368
20170702,3600,2035,882,2423
20170702,3601,2035,907,2460
20170702,3602,2035,901,2605
20170702,3603,2035,1064,2844
20170702,3604,2035,1080,2793
20170702,3605,2035,1179,2677
20170702,3606,2035,1420,2764
20170702,3607,2035,1555,2687
20170702,3608,2035,1627,2414
20170702,3609,2035,1750,2552
20170702,3610,2035,1863,2712
20170702,3611,2035,1924,2630
20170702,3612,2035,2080,2825
20170702,3613,2035,2000,3005
20170702,3614,2035,2243,3220
20170702,3615,2035,2379,3189
20170702,3616,2035,2499,3152
20170702,3617,2035,2731,2969
20170702,3618,2035,2820,3007
20170702,3619,2035,2968,3138
20170702,3620,2035,3120,2972
20170702,3621,2035,3362,2835
20170702,3622,2035,3317,2868
20170702,3623,2035,3438,2928
20170702,3624,2035,3715,2817
20170702,3625,2035,3662,2869
20170702,3626,2035,3808,2880
20170702,3627,2035,3888,2913
20170702,3628,2035,3740,2997
20170702,3629,2035,3744,2789
20170702,3630,2035,3732,2737
20170702,3631,2035,3613,2485
20170702,3632,2035,3403,2434
20170702,3633,2035,3395,2256
20170702,3634,2035,3192,2174
20170702,3635,2035,3243,2062
20170702,3636,2035,3219,2049
20170702,3637,2035,3228,1960
20170702,3638,2035,3162,1663
20170702,3639,2035,3142,1689
20170702,3640,2035,3025,1552
20170702,3641,2035,3079,1557
20170702,3642,2035,2919,1389
20170702,3643,2035,3056,1357
20170702,3644,2035,3007,1404
20170702,3645,2035,3013,1296
20170702,3646,2035,2899,1194
20170702,3647,2035,2772,1135
20170703,3648,2035,229,812
20170703,3649,2035,342,745
20170703,3650,2035,463,704
20170703,3651,2035,606,858
20170703,3652,2035,835,1082
20170703,3653,2035,1127,1378
20170703,3654,2035,1529,2150
20170703,3655,2035,1855,2969
20170703,3656,2035,2039,4638
20170703,3657,2035,1997,5444
20170703,3658,2035,1865,6659
20170703,3659,2035,1698,7812
20170703,3660,2035,1435,6601
20170703,3661,2035,1314,5451
20170703,3662,2035,1194,3932
20170703,3663,2035,1022,2966
20170703,3664,2035,970,2447
20170703,3665,2035,955,2210
20170703,3666,2035,1072,2118
20170703,3667,2035,1024,1866
20170703,3668,2035,1060,1780
20170703,3669,2035,1131,1888
20170703,3670,2035,1274,1777
20170703,3671,2035,1325,1847
20170703,3672,2035,1463,1740
20170703,3673,2035,1520,1910
20170703,3674,2035,1590,1968
20170703,3675,2035,1711,1926
20170703,3676,2035,1782,2043
20170703,3677,2035,1865,2078
20170703,3678,2035,1841,1958
20170703,3679,2035,1848,1945
20170703,3680,2035,1813,1859
20170703,3681,2035,1868,1911
20170703,3682,2035,1865,1778
20170703,3683,2035,2118,1922
20170703,3684,2035,1996,1812
20170703,3685,2035,2194,1790
20170703,3686,2035,2329,1906
20170703,3687,2035,2503,1861
20170703,3688,2035,2511,1790
20170703,3689,2035,2439,1804
20170703,3690,2035,2589,1922
20170703,3691,2035,2922,2025
20170703,3692,2035,3120,2224
20170703,3693,2035,3550,2651
20170703,3694,2035,4413,3179
20170703,3695,2035,5133,3469
20170703,3696,2035,5995,3544
20170703,3697,2035,6619,3801
20170703,3698,2035,6180,3350
20170703,3699,2035,6274,2806
20170703,3700,2035,5154,2305
20170703,3701,2035,4531,1978
20170703,3702,2035,3734,1660
20170703,3703,2035,3343,1592
20170703,3704,2035,2978,1350
20170703,3705,2035,2870,1406
20170703,3706,2035,2847,1275
20170703,3707,2035,2716,1319
20170703,3708,2035,2977,1408
20170703,3709,2035,3026,1360
20170703,3710,2035,3020,1063
20170703,3711,2035,2702,890
20170704,3712,2035,213,832
20170704,3713,2035,228,652
20170704,3714,2035,322,747
20170704,3715,2035,469,840
20170704,3716,2035,589,1076
20170704,3717,2035,774,1455
20170704,3718,2035,1041,1901
20170704,3719,2035,1278,2851
20170704,3720,2035,1560,4578
20170704,3721,2035,1643,5834
20170704,3722,2035,1537,7367
20170704,3723,2035,1493,7625
20170704,3724,2035,1327,5825
20170704,3725,2035,1168,4604
20170704,3726,2035,1070,3706
20170704,3727,2035,987,3204
20170704,3728,2035,904,2379
20170704,3729,2035,974,2135
20170704,3730,2035,1063,2082
20170704,3731,2035,1047,1958
20170704,3732,2035,1162,1856
20170704,3733,2035,1305,1812
20170704,3734,2035,1381,1832
20170704,3735,2035,1426,1981
20170704,3736,2035,1508,1806
20170704,3737,2035,1451,1904
20170704,3738,2035,1645,1994
20170704,3739,2035,1733,2101
20170704,3740,2035,1805,2067
20170704,3741,2035,1853,2042
20170704,3742,2035,1952,1985
20170704,3743,2035,1850,2026
20170704,3744,2035,1993,1951
20170704,3745,2035,1850,1854
20170704,3746,2035,1906,1841
20170704,3747,2035,2069,1977
20170704,3748,2035,2027,1844
20170704,3749,2035,2264,2015
20170704,3750,2035,2259,1855
20170704,3751,2035,2392,1917
20170704,3752,2035,2528,1890
20170704,3753,2035,2550,1908
20170704,3754,2035,2701,1997
20170704,3755,2035,2690,2003
20170704,3756,2035,3151,2331
20170704,3757,2035,3586,2823
20170704,3758,2035,4469,3145
20170704,3759,2035,5033,3540
20170704,3760,2035,5800,3741
20170704,3761,2035,6383,3829
20170704,3762,2035,6108,3266
20170704,3763,2035,5926,2894
20170704,3764,2035,4966,2379
20170704,3765,2035,4203,1925
20170704,3766,2035,3631,1794
20170704,3767,2035,3323,1546
20170704,3768,2035,3036,1614
20170704,3769,2035,2947,1551
20170704,3770,2035,3050,1425
20170704,3771,2035,3068,1422
20170704,3772,2035,3098,1432
20170704,3773,2035,3140,1355
20170704,3774,2035,3257,1250
20170704,3775,2035,2941,1097
20170705,3776,2035,182,561
20170705,3777,2035,275,572
20170705,3778,2035,330,744
20170705,3779,2035,415,879
20170705,3780,2035,547,1127
20170705,3781,2035,800,1506
20170705,3782,2035,1035,2013
20170705,3783,2035,1351,2976
20170705,3784,2035,1475,3820
20170705,3785,2035,1665,6281
20170705,3786,2035,1585,6879
20170705,3787,2035,1466,7847
20170705,3788,2035,1323,5882
20170705,3789,2035,1243,5146
20170705,3790,2035,1100,3846
20170705,3791,2035,1024,3347
20170705,3792,2035,1034,2629
20170705,3793,2035,1226,2258
20170705,3794,2035,1173,2197
20170705,3795,2035,1152,1992
20170705,3796,2035,1166,1947
20170705,3797,2035,1262,1843
20170705,3798,2035,1340,1963
20170705,3799,2035,1374,1827
20170705,3800,2035,1558,1920
20170705,3801,2035,1664,1889
20170705,3802,2035,1766,2212
20170705,3803,2035,1810,2029
20170705,3804,2035,1870,2091
20170705,3805,2035,2001,2129
20170705,3806,2035,2006,2056
20170705,3807,2035,2005,2011
20170705,3808,2035,1875,1905
20170705,3809,2035,1966,1905
20170705,3810,2035,2033,1948
20170705,3811,2035,2064,1924
20170705,3812,2035,2044,1916
20170705,3813,2035,2277,1996
20170705,3814,2035,2279,1878
20170705,3815,2035,2381,1975
20170705,3816,2035,2482,2021
20170705,3817,2035,2638,1886
20170705,3818,2035,2862,2114
20170705,3819,2035,2993,2029
20170705,3820,2035,3165,2537
20170705,3821,2035,3731,2956
20170705,3822,2035,4341,2818
20170705,3823,2035,4862,2972
20170705,3824,2035,5396,3012
20170705,3825,2035,6041,3567
20170705,3826,2035,6067,3130
20170705,3827,2035,6085,3176
20170705,3828,2035,5389,2796
20170705,3829,2035,5120,2222
20170705,3830,2035,4430,1848
20170705,3831,2035,3579,1402
20170705,3832,2035,3146,1429
20170705,3833,2035,3061,1328
20170705,3834,2035,2832,1211
20170705,3835,2035,2903,1161
20170705,3836,2035,2969,1472
20170705,3837,2035,2907,1129
20170705,3838,2035,2949,1009
20170705,3839,2035,2712,918
20170706,3840,2035,162,502
20170706,3841,2035,228,548
20170706,3842,2035,342,658
20170706,3843,2035,406,768
20170706,3844,2035,532,1092
20170706,3845,2035,685,1311
20170706,3846,2035,980,1982
20170706,3847,2035,1254,2903
20170706,3848,2035,1373,4123
20170706,3849,2035,1485,6026
20170706,3850,2035,1455,7359
20170706,3851,2035,1414,7447
20170706,3852,2035,1266,5856
20170706,3853,2035,1141,4661
20170706,3854,2035,1034,3789
20170706,3855,2035,995,3210
20170706,3856,2035,960,2373
20170706,3857,2035,1121,2254
20170706,3858,2035,1086,2088
20170706,3859,2035,1087,1986
20170706,3860,2035,1124,1855
20170706,3861,2035,1179,1862
20170706,3862,2035,1316,1875
20170706,3863,2035,1410,1973
20170706,3864,2035,1494,1826
20170706,3865,2035,1493,1977
20170706,3866,2035,1633,2152
20170706,3867,2035,1766,2036
20170706,3868,2035,1829,2193
20170706,3869,2035,1864,2017
20170706,3870,2035,1886,2132
20170706,3871,2035,1942,2033
20170706,3872,2035,1933,1969
20170706,3873,2035,1938,1966
20170706,3874,2035,2166,1946
20170706,3875,2035,2083,1964
20170706,3876,2035,2195,1854
20170706,3877,2035,2263,1944
20170706,3878,2035,2362,1863
20170706,3879,2035,2374,1871
20170706,3880,2035,2555,1957
20170706,3881,2035,2557,1839
20170706,3882,2035,2861,2022
20170706,3883,2035,2964,2211
20170706,3884,2035,3306,2502
20170706,3885,2035,3730,2839
20170706,3886,2035,4497,3320
20170706,3887,2035,5099,3783
20170706,3888,2035,5693,3766
20170706,3889,2035,6384,3971
20170706,3890,2035,5988,3704
20170706,3891,2035,5807,3203
20170706,3892,2035,4973,2690
20170706,3893,2035,4423,2123
20170706,3894,2035,3690,1895
20170706,3895,2035,3344,1684
20170706,3896,2035,3114,1516
20170706,3897,2035,2939,1562
20170706,3898,2035,2980,1614
20170706,3899,2035,3305,1549
20170706,3900,2035,3569,1760
20170706,3901,2035,3539,1601
20170706,3902,2035,3596,1385
20170706,3903,2035,3321,1103
20170707,3904,2035,206,1483
20170707,3905,2035,247,933
20170707,3906,2035,355,828
20170707,3907,2035,438,796
20170707,3908,2035,558,1066
20170707,3909,2035,796,1319
20170707,3910,2035,950,2047
20170707,3911,2035,1371,2887
20170707,3912,2035,1446,4190
20170707,3913,2035,1631,5741
20170707,3914,2035,1627,7119
20170707,3915,2035,1486,7554
20170707,3916,2035,1273,5857
20170707,3917,2035,1200,4706
20170707,3918,2035,1144,3819
20170707,3919,2035,1083,3138
20170707,3920,2035,1040,2647
20170707,3921,2035,1173,2023
20170707,3922,2035,1152,2267
20170707,3923,2035,1147,1498
20170707,3924,2035,1154,1851
20170707,3925,2035,1206,1802
20170707,3926,2035,1388,2032
20170707,3927,2035,1486,1934
20170707,3928,2035,1552,1865
20170707,3929,2035,1553,2010
20170707,3930,2035,1759,1994
20170707,3931,2035,1804,2229
20170707,3932,2035,1855,2182
20170707,3933,2035,1897,2026
20170707,3934,2035,1874,2071
20170707,3935,2035,1932,1969
20170707,3936,2035,1909,1913
20170707,3937,2035,1976,2070
20170707,3938,2035,2088,1925
20170707,3939,2035,1989,1914
20170707,3940,2035,2103,1986
20170707,3941,2035,2244,2018
20170707,3942,2035,2424,1956
20170707,3943,2035,2434,1967
20170707,3944,2035,2540,2150
20170707,3945,2035,2729,2119
20170707,3946,2035,2866,2186
20170707,3947,2035,3027,2430
20170707,3948,2035,3243,2762
20170707,3949,2035,3837,3236
20170707,3950,2035,4723,3824
20170707,3951,2035,5226,4351
20170707,3952,2035,5994,4369
20170707,3953,2035,6294,4747
20170707,3954,2035,6100,4320
20170707,3955,2035,5932,3938
20170707,3956,2035,4899,3292
20170707,3957,2035,4259,2688
20170707,3958,2035,3645,2295
20170707,3959,2035,3332,1986
20170707,3960,2035,3278,1870
20170707,3961,2035,3217,1922
20170707,3962,2035,3524,1916
20170707,3963,2035,3532,1846
20170707,3964,2035,3767,2049
20170707,3965,2035,4068,2035
20170707,3966,2035,4271,1772
20170707,3967,2035,4173,1593
20170708,3968,2035,224,727
20170708,3969,2035,255,894
20170708,3970,2035,273,869
20170708,3971,2035,323,849
20170708,3972,2035,382,885
20170708,3973,2035,404,1083
20170708,3974,2035,476,1251
20170708,3975,2035,596,1171
20170708,3976,2035,615,1523
20170708,3977,2035,724,1748
20170708,3978,2035,754,2430
20170708,3979,2035,679,2748
20170708,3980,2035,787,2295
20170708,3981,2035,834,2383
20170708,3982,2035,836,2483
20170708,3983,2035,919,2371
20170708,3984,2035,875,2387
20170708,3985,2035,1000,2562
20170708,3986,2035,1031,2608
20170708,3987,2035,1192,2788
20170708,3988,2035,1194,2786
20170708,3989,2035,1228,2563
20170708,3990,2035,1294,2719
20170708,3991,2035,1357,2627
20170708,3992,2035,1517,2619
20170708,3993,2035,1673,2626
20170708,3994,2035,1792,2720
20170708,3995,2035,1755,2682
20170708,3996,2035,1975,2878
20170708,3997,2035,1987,2909
20170708,3998,2035,2241,2875
20170708,3999,2035,2140,3057
20170708,4000,2035,2269,2954
20170708,4001,2035,2441,3080
20170708,4002,2035,2776,3089
20170708,4003,2035,2975,3155
20170708,4004,2035,3112,2810
20170708,4005,2035,3007,2868
20170708,4006,2035,3198,2918
20170708,4007,2035,3190,2832
20170708,4008,2035,3303,2896
20170708,4009,2035,3400,2967
20170708,4010,2035,3550,3075
20170708,4011,2035,3700,3155
20170708,4012,2035,3933,3243
20170708,4013,2035,3674,3159
20170708,4014,2035,3654,3045
20170708,4015,2035,3544,2993
20170708,4016,2035,3216,2711
20170708,4017,2035,3264,2600
20170708,4018,2035,3111,2471
20170708,4019,2035,2856,2442
20170708,4020,2035,2759,2218
20170708,4021,2035,2826,2125
20170708,4022,2035,2845,1938
20170708,4023,2035,2951,2041
20170708,4024,2035,3102,1847
20170708,4025,2035,3243,1954
20170708,4026,2035,3545,1842
20170708,4027,2035,3507,1701
20170708,4028,2035,3676,1693
20170708,4029,2035,4064,1854
20170708,4030,2035,3945,1636
20170708,4031,2035,3966,1438
20170709,4032,2035,176,500
20170709,4033,2035,175,570
20170709,4034,2035,209,515
20170709,4035,2035,220,550
20170709,4036,2035,270,676
20170709,4037,2035,337,783
20170709,4038,2035,370,934
20170709,4039,2035,415,890
20170709,4040,2035,510,1083
20170709,4041,2035,548,1286
20170709,4042,2035,646,1874
20170709,4043,2035,635,2337
20170709,4044,2035,715,2108
20170709,4045,2035,782,2084
20170709,4046,2035,771,2294
20170709,4047,2035,755,2447
20170709,4048,2035,826,2343
20170709,4049,2035,871,2143
20170709,4050,2035,967,2333
20170709,4051,2035,968,2431
20170709,4052,2035,950,2434
20170709,4053,2035,1129,2387
20170709,4054,2035,1196,2441
20170709,4055,2035,1313,2555
20170709,4056,2035,1444,2120
20170709,4057,2035,1533,2386
20170709,4058,2035,1761,2558
20170709,4059,2035,1771,2639
20170709,4060,2035,1929,2641
20170709,4061,2035,1894,2750
20170709,4062,2035,2028,2779
20170709,4063,2035,2114,3104
20170709,4064,2035,2185,2786
20170709,4065,2035,2383,2741
20170709,4066,2035,2453,2751
20170709,4067,2035,2807,2853
20170709,4068,2035,2788,2747
20170709,4069,2035,2956,2721
20170709,4070,2035,3115,2703
20170709,4071,2035,3302,2651
20170709,4072,2035,3300,2719
20170709,4073,2035,3347,2836
20170709,4074,2035,3555,2720
20170709,4075,2035,3666,2794
20170709,4076,2035,3598,2963
20170709,4077,2035,3654,2764
20170709,4078,2035,3750,2597
20170709,4079,2035,3602,2604
20170709,4080,2035,3488,2401
20170709,4081,2035,3262,2288
20170709,4082,2035,3004,2355
20170709,4083,2035,3196,2188
20170709,4084,2035,2928,1999
20170709,4085,2035,2840,1846
20170709,4086,2035,2987,1817
20170709,4087,2035,2976,1617
20170709,4088,2035,3008,1741
20170709,4089,2035,3260,1817
20170709,4090,2035,3420,1750
20170709,4091,2035,3414,1387
20170709,4092,2035,3340,1507
20170709,4093,2035,3282,1561
20170709,4094,2035,3214,1258
20170709,4095,2035,2937,1023
20170710,4096,2035,240,880
20170710,4097,2035,324,694
20170710,4098,2035,424,831
20170710,4099,2035,585,835
20170710,4100,2035,807,1166
20170710,4101,2035,1070,1413
20170710,4102,2035,1349,2127
20170710,4103,2035,1696,3023
20170710,4104,2035,2003,4317
20170710,4105,2035,1922,6226
20170710,4106,2035,1862,6870
20170710,4107,2035,1729,7910
20170710,4108,2035,1429,5956
20170710,4109,2035,1271,5162
20170710,4110,2035,1153,4027
20170710,4111,2035,1043,3035
20170710,4112,2035,1018,2465
20170710,4113,2035,1073,2161
20170710,4114,2035,1078,2162
20170710,4115,2035,1112,1949
20170710,4116,2035,1071,1870
20170710,4117,2035,1225,1669
20170710,4118,2035,1148,1777
20170710,4119,2035,1311,1864
20170710,4120,2035,1394,1674
20170710,4121,2035,1609,1883
20170710,4122,2035,1711,1973
20170710,4123,2035,1714,1980
20170710,4124,2035,1653,1995
20170710,4125,2035,1616,1932
20170710,4126,2035,1812,2027
20170710,4127,2035,1705,1874
20170710,4128,2035,1841,1851
20170710,4129,2035,1756,1825
20170710,4130,2035,1849,1798
20170710,4131,2035,1868,1813
20170710,4132,2035,2011,1800
20170710,4133,2035,2121,1949
20170710,4134,2035,2356,1872
20170710,4135,2035,2359,1784
20170710,4136,2035,2415,1974
20170710,4137,2035,2585,1907
20170710,4138,2035,2766,1954
20170710,4139,2035,2955,2019
20170710,4140,2035,3232,2430
20170710,4141,2035,3717,2728
20170710,4142,2035,4740,3121
20170710,4143,2035,5415,3475
20170710,4144,2035,5967,3384
20170710,4145,2035,6653,3621
20170710,4146,2035,6132,3044
20170710,4147,2035,5961,2920
20170710,4148,2035,5308,2287
20170710,4149,2035,4542,2040
20170710,4150,2035,3912,1787
20170710,4151,2035,3623,1497
20170710,4152,2035,3186,1373
20170710,4153,2035,3040,1357
20170710,4154,2035,2882,1246
20170710,4155,2035,2832,1138
20170710,4156,2035,2782,1209
20170710,4157,2035,2750,1177
20170710,4158,2035,2778,1151
20170710,4159,2035,2426,840
20170711,4160,2035,223,1032
20170711,4161,2035,289,821
20170711,4162,2035,357,782
20170711,4163,2035,439,874
20170711,4164,2035,571,1076
20170711,4165,2035,747,1351
20170711,4166,2035,1015,1866
20170711,4167,2035,1168,2784
20170711,4168,2035,1493,4072
20170711,4169,2035,1524,6008
20170711,4170,2035,1514,7312
20170711,4171,2035,1455,7724
20170711,4172,2035,1262,6003
20170711,4173,2035,1173,4724
20170711,4174,2035,1105,4120
20170711,4175,2035,1035,3249
20170711,4176,2035,991,2401
20170711,4177,2035,959,2077
20170711,4178,2035,1011,2359
20170711,4179,2035,1084,1851
20170711,4180,2035,1099,1862
20170711,4181,2035,1160,1857
20170711,4182,2035,1294,1961
20170711,4183,2035,1422,1920
20170711,4184,2035,1535,1731
20170711,4185,2035,1590,1905
20170711,4186,2035,1677,1975
20170711,4187,2035,1812,2033
20170711,4188,2035,1669,2012
20170711,4189,2035,1842,2070
20170711,4190,2035,1758,2167
20170711,4191,2035,1953,1968
20170711,4192,2035,1896,1916
20170711,4193,2035,2012,1842
20170711,4194,2035,1924,1885
20170711,4195,2035,1877,1833
20170711,4196,2035,2095,1856
20170711,4197,2035,2163,1886
20170711,4198,2035,2187,1881
20170711,4199,2035,2327,1894
20170711,4200,2035,2452,1858
20170711,4201,2035,2532,1912
20170711,4202,2035,2703,1897
20170711,4203,2035,2672,2015
20170711,4204,2035,3089,2482
20170711,4205,2035,3572,2786
20170711,4206,2035,4652,3229
20170711,4207,2035,5184,3724
20170711,4208,2035,5903,3629
20170711,4209,2035,6554,3987
20170711,4210,2035,6192,3583
20170711,4211,2035,6085,3056
20170711,4212,2035,5066,2560
20170711,4213,2035,4458,2083
20170711,4214,2035,3780,1972
20170711,4215,2035,3343,1609
20170711,4216,2035,3145,1562
20170711,4217,2035,3013,1497
20170711,4218,2035,3039,1511
20170711,4219,2035,3048,1515
20170711,4220,2035,3275,1434
20170711,4221,2035,3302,1416
20170711,4222,2035,3263,1360
20170711,4223,2035,3053,1058
20170712,4224,2035,207,666
20170712,4225,2035,254,708
20170712,4226,2035,339,697
20170712,4227,2035,447,772
20170712,4228,2035,559,1047
20170712,4229,2035,769,1300
20170712,4230,2035,1030,1989
20170712,4231,2035,1254,2860
20170712,4232,2035,1503,4271
20170712,4233,2035,1587,5863
20170712,4234,2035,1579,7151
20170712,4235,2035,1420,7457
20170712,4236,2035,1242,5794
20170712,4237,2035,1246,4707
20170712,4238,2035,1099,3759
20170712,4239,2035,974,2968
20170712,4240,2035,973,2455
20170712,4241,2035,1060,1801
20170712,4242,2035,1105,2053
20170712,4243,2035,1055,1761
20170712,4244,2035,1052,1757
20170712,4245,2035,1119,1731
20170712,4246,2035,1254,1709
20170712,4247,2035,1249,1733
20170712,4248,2035,1276,1772
20170712,4249,2035,1568,1682
20170712,4250,2035,1569,1949
20170712,4251,2035,1645,1961
20170712,4252,2035,1575,1989
20170712,4253,2035,1737,1949
20170712,4254,2035,1762,1944
20170712,4255,2035,1624,1856
20170712,4256,2035,1656,1695
20170712,4257,2035,1778,1880
20170712,4258,2035,1736,1671
20170712,4259,2035,1848,1719
20170712,4260,2035,1862,1890
20170712,4261,2035,2001,1702
20170712,4262,2035,2106,1769
20170712,4263,2035,2263,1735
20170712,4264,2035,2332,1768
20170712,4265,2035,2391,1853
20170712,4266,2035,2701,2021
20170712,4267,2035,2791,1974
20170712,4268,2035,3226,2402
20170712,4269,2035,3555,2852
20170712,4270,2035,4490,3194
20170712,4271,2035,5078,3599
20170712,4272,2035,5932,3750
20170712,4273,2035,6536,3934
20170712,4274,2035,6257,3319
20170712,4275,2035,5958,2984
20170712,4276,2035,4977,2434
20170712,4277,2035,4298,1966
20170712,4278,2035,3557,1778
20170712,4279,2035,3305,1625
20170712,4280,2035,2977,1429
20170712,4281,2035,2833,1459
20170712,4282,2035,2839,1418
20170712,4283,2035,3027,1352
20170712,4284,2035,3172,1464
20170712,4285,2035,3111,1470
20170712,4286,2035,3160,1211
20170712,4287,2035,3049,1143
20170713,4288,2035,188,489
20170713,4289,2035,219,530
20170713,4290,2035,350,653
20170713,4291,2035,415,798
20170713,4292,2035,573,1048
20170713,4293,2035,785,1373
20170713,4294,2035,1045,1797
20170713,4295,2035,1221,2526
20170713,4296,2035,1476,4196
20170713,4297,2035,1525,5876
20170713,4298,2035,1486,7137
20170713,4299,2035,1468,7260
20170713,4300,2035,1312,5633
20170713,4301,2035,1141,4379
20170713,4302,2035,1007,3654
20170713,4303,2035,946,2909
20170713,4304,2035,900,2160
20170713,4305,2035,971,1876
20170713,4306,2035,983,1965
20170713,4307,2035,884,1695
20170713,4308,2035,961,1698
20170713,4309,2035,1142,1588
20170713,4310,2035,1068,1614
20170713,4311,2035,1310,1581
20170713,4312,2035,1266,1708
20170713,4313,2035,1441,1589
20170713,4314,2035,1394,1844
20170713,4315,2035,1438,1880
20170713,4316,2035,1539,1788
20170713,4317,2035,1623,1724
20170713,4318,2035,1647,1790
20170713,4319,2035,1620,1785
20170713,4320,2035,1594,1644
20170713,4321,2035,1599,1685
20170713,4322,2035,1672,1572
20170713,4323,2035,1644,1751
20170713,4324,2035,1714,1648
20170713,4325,2035,1882,1607
20170713,4326,2035,2039,1734
20170713,4327,2035,2040,1790
20170713,4328,2035,2316,1667
20170713,4329,2035,2390,1821
20170713,4330,2035,2487,1885
20170713,4331,2035,2681,2058
20170713,4332,2035,3089,2339
20170713,4333,2035,3529,2726
20170713,4334,2035,4379,3360
20170713,4335,2035,4977,3541
20170713,4336,2035,5922,3704
20170713,4337,2035,6287,3876
20170713,4338,2035,6065,3327
20170713,4339,2035,6004,3019
20170713,4340,2035,4816,2380
20170713,4341,2035,4189,2018
20170713,4342,2035,3794,1780
20170713,4343,2035,3256,1590
20170713,4344,2035,2909,1435
20170713,4345,2035,3089,1536
20170713,4346,2035,3022,1360
20170713,4347,2035,2999,1337
20170713,4348,2035,3071,1510
20170713,4349,2035,3206,1458
20170713,4350,2035,3193,1200
20170713,4351,2035,2932,939
20170714,4352,2035,198,1553
20170714,4353,2035,244,891
20170714,4354,2035,343,823
20170714,4355,2035,423,784
20170714,4356,2035,583,991
20170714,4357,2035,681,1286
20170714,4358,2035,939,1810
20170714,4359,2035,1239,2869
20170714,4360,2035,1412,4107
20170714,4361,2035,1581,5753
20170714,4362,2035,1491,7336
20170714,4363,2035,1392,6765
20170714,4364,2035,1165,5958
20170714,4365,2035,1208,4586
20170714,4366,2035,986,3697
20170714,4367,2035,983,3126
20170714,4368,2035,954,2341
20170714,4369,2035,1056,1977
20170714,4370,2035,1098,1971
20170714,4371,2035,919,1898
20170714,4372,2035,1064,1630
20170714,4373,2035,1099,1715
20170714,4374,2035,1212,1845
20170714,4375,2035,1328,1740
20170714,4376,2035,1482,1739
20170714,4377,2035,1521,1904
20170714,4378,2035,1650,1866
20170714,4379,2035,1609,1967
20170714,4380,2035,1683,1895
20170714,4381,2035,1683,1762
20170714,4382,2035,1741,1891
20170714,4383,2035,1682,1774
20170714,4384,2035,1685,1789
20170714,4385,2035,1675,1682
20170714,4386,2035,1688,1840
20170714,4387,2035,1775,1849
20170714,4388,2035,1973,1894
20170714,4389,2035,2183,1848
20170714,4390,2035,2325,1999
20170714,4391,2035,2410,1821
20170714,4392,2035,2478,1724
20170714,4393,2035,2363,1804
20170714,4394,2035,2576,2016
20170714,4395,2035,2633,2128
20170714,4396,2035,2949,2655
20170714,4397,2035,3544,3004
20170714,4398,2035,4368,3667
20170714,4399,2035,5166,3923
20170714,4400,2035,5644,4254
20170714,4401,2035,6103,4508
20170714,4402,2035,6014,4227
20170714,4403,2035,5874,3994
20170714,4404,2035,4858,3049
20170714,4405,2035,4293,2461
20170714,4406,2035,3675,2176
20170714,4407,2035,3334,1844
20170714,4408,2035,3103,1817
20170714,4409,2035,3051,1683
20170714,4410,2035,3188,1642
20170714,4411,2035,3271,1745
20170714,4412,2035,3544,1901
20170714,4413,2035,3768,1969
20170714,4414,2035,4091,1775
20170714,4415,2035,4127,1565
20170715,4416,2035,195,839
20170715,4417,2035,204,989
20170715,4418,2035,325,938
20170715,4419,2035,306,805
20170715,4420,2035,341,784
20170715,4421,2035,376,1030
20170715,4422,2035,426,1088
20170715,4423,2035,548,1141
